"","carat","cut","color","clarity","depth","table","price","x","y","z","volume","PA","CA","VA"
"46303",0.54,"Ideal","F","VS1",60.9,57,1772,5.21,5.26,3.19,87.420674,0,0,0
"46304",0.6,"Very Good","F","VS2",62.1,57,1772,5.37,5.39,3.34,96.673962,0,0,0
"46305",0.53,"Ideal","E","VS1",60.4,57,1772,5.27,5.26,3.18,88.150236,0,0,0
"46306",0.6,"Ideal","H","VS1",62,53,1772,5.44,5.46,3.38,100.394112,0,0,0
"46307",0.53,"Ideal","G","VS1",61.6,55.7,1772,5.21,5.24,3.22,87.907288,0,0,0
"46308",0.6,"Very Good","G","VS2",62.9,59,1773,5.35,5.39,3.38,97.46737,0,0,0
"46309",0.52,"Very Good","E","VS2",63.5,54,1773,5.19,5.11,3.27,86.723343,0,0,0
"46310",0.61,"Very Good","I","VVS2",62,54.4,1773,5.47,5.51,3.4,102.47498,0,0,0
"46311",0.56,"Ideal","E","VS1",61.6,56,1773,5.26,5.32,3.26,91.225232,0,0,0
"46312",0.54,"Premium","F","VS1",61.8,59,1773,5.23,5.16,3.21,86.627628,0,0,0
"46313",0.96,"Fair","H","I1",68.9,59,1773,6.09,5.96,4.15,150.63006,0,0,0
"46314",0.71,"Premium","I","SI1",61.7,56,1774,5.73,5.71,3.53,115.495599,0,0,0
"46315",0.51,"Very Good","F","VS2",58.6,58,1774,5.22,5.29,3.08,85.050504,0,0,0
"46316",0.52,"Premium","D","VS2",61.8,58,1774,5.15,5.2,3.2,85.696,0,0,0
"46317",0.52,"Ideal","D","VS2",61,57,1774,5.18,5.21,3.17,85.551326,0,0,0
"46318",0.52,"Ideal","D","VS2",62.1,57,1774,5.13,5.17,3.2,84.87072,0,0,0
"46319",0.71,"Good","J","VS2",63.8,58,1774,5.61,5.58,3.57,111.754566,0,0,0
"46320",0.54,"Ideal","H","VVS1",61.9,54,1774,5.22,5.25,3.24,88.7922,0,0,0
"46321",0.59,"Ideal","G","VS2",62.1,57,1774,5.36,5.39,3.34,96.493936,0,0,0
"46322",0.54,"Ideal","E","VS2",61.6,56,1774,5.24,5.28,3.24,89.641728,0,0,0
"46323",0.54,"Ideal","F","VS1",61.1,57,1774,5.28,5.3,3.23,90.38832,0,0,0
"46324",0.6,"Ideal","D","SI1",61.1,57,1774,5.39,5.51,3.33,98.897337,0,0,0
"46325",0.71,"Good","I","SI1",63.6,63,1774,5.64,5.61,3.58,113.272632,0,0,0
"46326",0.71,"Good","I","SI1",60,64,1774,5.79,5.71,3.45,114.060105,0,0,0
"46327",0.57,"Premium","D","VS2",60.4,57,1775,5.38,5.35,3.24,93.25692,0,0,0
"46328",0.5,"Premium","E","VS1",62.8,59,1775,5.09,5,3.17,80.6765,0,0,0
"46329",0.7,"Premium","J","VS2",62,62,1775,5.63,5.59,3.48,109.521516,0,0,0
"46330",0.53,"Ideal","H","VVS1",62.2,56,1775,5.16,5.2,3.22,86.39904,0,0,0
"46331",0.53,"Good","D","VS1",60.2,56,1775,5.22,5.28,3.16,87.094656,0,0,0
"46332",0.63,"Premium","E","SI2",58.5,61,1775,5.64,5.58,3.28,103.225536,0,0,0
"46333",0.7,"Very Good","I","SI2",63.4,59,1775,5.66,5.57,3.56,112.233272,0,0,0
"46334",0.58,"Ideal","F","SI2",60.9,56,1776,5.42,5.39,3.29,96.113402,0,0,0
"46335",0.53,"Good","E","VS1",63.2,56,1776,5.14,5.18,3.26,86.798152,0,0,0
"46336",0.53,"Very Good","E","VS1",63,56,1776,5.13,5.16,3.24,85.765392,0,0,0
"46337",0.51,"Ideal","H","VVS1",61.8,55,1776,5.15,5.18,3.19,85.09963,0,0,0
"46338",0.51,"Ideal","H","VVS1",61.4,55,1776,5.13,5.16,3.16,83.647728,0,0,0
"46339",0.53,"Ideal","E","VS2",62.8,57,1776,5.19,5.16,3.25,87.0363,0,0,0
"46340",0.29,"Fair","F","SI1",55.8,60,1776,4.48,4.41,2.48,48.996864,0,0,0
"46341",0.6,"Very Good","D","SI1",62,55,1777,5.36,5.44,3.35,97.68064,0,0,0
"46342",0.6,"Very Good","D","SI1",60.3,58,1777,5.44,5.51,3.3,98.91552,0,0,0
"46343",0.55,"Very Good","F","VS2",61.6,56.1,1777,5.29,5.31,3.27,91.853973,0,0,0
"46344",0.55,"Very Good","F","VS2",62.1,55.4,1777,5.25,5.27,3.26,90.19605,0,0,0
"46345",0.54,"Ideal","E","SI1",60.3,57,1777,5.28,5.3,3.19,89.26896,0,0,0
"46346",0.58,"Good","G","VS1",59,62,1777,5.44,5.48,3.22,95.992064,0,0,0
"46347",0.56,"Very Good","D","SI1",63.1,57,1777,5.22,5.19,3.29,89.132022,0,0,0
"46348",0.62,"Premium","F","SI1",63,59,1777,5.43,5.39,3.41,99.802857,0,0,0
"46349",0.9,"Premium","G","I1",61.3,59,1777,6.2,6.15,3.78,144.1314,0,0,0
"46350",0.62,"Premium","D","SI2",62,59,1777,5.48,5.45,3.39,101.24574,0,0,0
"46351",0.57,"Ideal","E","VS2",62.1,55,1778,5.37,5.33,3.32,95.025372,0,0,0
"46352",0.46,"Very Good","D","VVS1",62.2,56,1778,4.94,4.97,3.08,75.619544,0,0,0
"46353",0.54,"Very Good","F","VS1",59.9,57,1778,5.35,5.3,3.19,90.45245,0,0,0
"46354",0.51,"Very Good","E","VS1",61.6,59,1778,5.1,5.12,3.15,82.2528,0,0,0
"46355",0.52,"Ideal","F","VS1",61.2,57,1778,5.16,5.2,3.17,85.05744,0,0,0
"46356",0.52,"Ideal","H","VVS1",60.4,57,1778,5.2,5.23,3.15,85.6674,0,0,0
"46357",0.52,"Ideal","F","VS1",62,57,1778,5.13,5.16,3.19,84.441852,0,0,0
"46358",0.52,"Ideal","F","VS1",62.3,55,1778,5.16,5.21,3.23,86.834028,0,0,0
"46359",0.52,"Ideal","F","VS1",62.2,55,1778,5.14,5.18,3.21,85.466892,0,0,0
"46360",0.5,"Very Good","F","VVS2",60.4,61,1778,5.12,5.14,3.1,81.58208,0,0,0
"46361",0.52,"Very Good","F","VS1",61.7,56,1778,5.14,5.17,3.18,84.504684,0,0,0
"46362",0.4,"Ideal","E","VVS1",61.7,55,1778,4.74,4.76,2.93,66.107832,0,0,0
"46363",0.4,"Ideal","E","VVS1",61.3,56,1778,4.75,4.78,2.92,66.2986,0,0,0
"46364",0.54,"Ideal","E","SI1",61.5,55,1778,5.24,5.26,3.23,89.026552,0,0,0
"46365",0.46,"Good","E","VVS2",60.7,62,1778,4.97,5.01,3.03,75.446091,0,0,0
"46366",0.57,"Premium","E","VS2",63,59,1778,5.29,5.25,3.32,92.2047,0,0,0
"46367",0.53,"Fair","E","VS1",62.3,67,1778,5.22,5.11,3.22,85.890924,0,0,0
"46368",0.56,"Ideal","F","VS2",60.8,56,1778,5.33,5.3,3.23,91.24427,0,0,0
"46369",0.56,"Premium","F","VS2",59.6,58,1778,5.36,5.34,3.19,91.305456,0,0,0
"46370",0.5,"Ideal","G","VVS2",61,56,1779,5.13,5.14,3.13,82.532466,0,0,0
"46371",0.51,"Ideal","D","VS1",62.4,57,1779,5.09,5.13,3.19,83.296323,0,0,0
"46372",0.51,"Ideal","D","VS1",62.5,57,1779,5.08,5.13,3.19,83.132676,0,0,0
"46373",0.57,"Ideal","I","IF",61,55,1779,5.38,5.41,3.29,95.758082,0,0,0
"46374",0.47,"Ideal","F","VVS1",61.9,55,1779,4.98,5,3.09,76.941,0,0,0
"46375",0.62,"Ideal","E","SI1",62.4,53,1779,5.47,5.5,3.42,102.8907,0,0,0
"46376",0.63,"Ideal","D","SI1",61.1,56,1779,5.52,5.58,3.39,104.417424,0,0,0
"46377",0.47,"Very Good","G","VVS1",60.6,55,1780,5.05,5.09,3.07,78.912815,0,0,0
"46378",0.51,"Ideal","H","VS1",61.2,55,1780,5.17,5.19,3.17,85.058391,0,0,0
"46379",0.66,"Ideal","H","SI1",60.9,55,1780,5.63,5.7,3.45,110.71395,0,0,0
"46380",0.53,"Ideal","H","VVS1",60.8,56,1781,5.24,5.26,3.19,87.924056,0,0,0
"46381",0.53,"Ideal","H","VVS1",61.3,56,1781,5.21,5.23,3.2,87.19456,0,0,0
"46382",0.53,"Ideal","H","VVS1",61.3,56,1781,5.22,5.24,3.21,87.802488,0,0,0
"46383",0.51,"Ideal","G","VS1",62.7,54,1781,5.1,5.08,3.19,82.64652,0,0,0
"46384",0.51,"Ideal","G","VS1",59.7,57,1781,5.25,5.2,3.12,85.176,0,0,0
"46385",0.51,"Ideal","G","VS1",62.2,55,1781,5.14,5.11,3.19,83.786626,0,0,0
"46386",0.51,"Ideal","G","VS1",61,55,1781,5.21,5.11,3.15,83.862765,0,0,0
"46387",0.51,"Premium","G","VS1",61.1,58,1781,5.19,5.12,3.15,83.70432,0,0,0
"46388",0.51,"Ideal","G","VS1",61.7,55,1781,5.17,5.14,3.18,84.504684,0,0,0
"46389",0.51,"Ideal","G","VS1",62.1,55,1781,5.17,5.14,3.2,85.03616,0,0,0
"46390",0.51,"Premium","G","VS1",62.3,58,1781,5.13,5.08,3.18,82.872072,0,0,0
"46391",0.51,"Premium","G","VS1",62.1,60,1781,5.11,5.1,3.17,82.61337,0,0,0
"46392",0.51,"Ideal","G","VS1",61.9,56,1781,5.14,5.1,3.17,83.09838,0,0,0
"46393",0.51,"Ideal","G","VS1",62.7,56,1781,5.1,5.08,3.19,82.64652,0,0,0
"46394",0.51,"Premium","G","VS1",62.9,58,1781,5.1,5.05,3.19,82.15845,0,0,0
"46395",0.51,"Premium","G","VS1",62,52,1781,5.37,5.05,3.23,87.592755,0,0,0
"46396",0.51,"Ideal","G","VS1",62,56,1781,5.16,5.06,3.17,82.767432,0,0,0
"46397",0.51,"Ideal","G","VS1",62.5,57,1781,5.14,5.07,3.19,83.130762,0,0,0
"46398",0.51,"Premium","E","VS2",60.5,56,1781,5.24,5.18,3.15,85.50108,0,0,0
"46399",0.51,"Premium","E","VS2",60.3,59,1781,5.22,5.2,3.14,85.23216,0,0,0
"46400",0.51,"Ideal","E","VS2",61.9,55,1781,5.17,5.13,3.19,84.605499,0,0,0
"46401",0.51,"Ideal","E","VS2",61.7,54,1781,5.18,5.13,3.18,84.503412,0,0,0
"46402",0.51,"Ideal","E","VS2",60.4,57,1781,5.18,5.15,3.12,83.23224,0,0,0
"46403",0.51,"Ideal","E","VS2",60.9,56,1781,5.2,5.15,3.15,84.357,0,0,0
"46404",0.51,"Ideal","E","VS2",61.4,57,1781,5.16,5.13,3.16,83.647728,0,0,0
"46405",0.51,"Premium","E","VS2",61.3,58,1781,5.15,5.13,3.15,83.221425,0,0,0
"46406",0.51,"Premium","E","VS2",61,60,1781,5.17,5.12,3.14,83.117056,0,0,0
"46407",0.51,"Premium","E","VS2",61.7,58,1781,5.15,5.12,3.17,83.58656,0,0,0
"46408",0.51,"Ideal","E","VS2",61.9,56,1781,5.16,5.12,3.18,84.013056,0,0,0
"46409",0.51,"Ideal","E","VS2",61.8,56,1781,5.14,5.12,3.17,83.424256,0,0,0
"46410",0.51,"Premium","E","VS2",61.3,60,1781,5.16,5.11,3.15,83.05794,0,0,0
"46411",0.51,"Ideal","E","VS2",62,56,1781,5.15,5.11,3.18,83.68647,0,0,0
"46412",0.51,"Ideal","E","VS2",62.4,57,1781,5.13,5.1,3.19,83.45997,0,0,0
"46413",0.51,"Ideal","E","VS2",61.5,57,1781,5.12,5.09,3.14,81.830912,0,0,0
"46414",0.51,"Ideal","E","VS2",62.5,55,1781,5.13,5.08,3.19,83.132676,0,0,0
"46415",0.51,"Very Good","E","VS2",63.3,56,1781,5.12,5.08,3.23,84.011008,0,0,0
"46416",0.51,"Ideal","E","VS2",62.6,55,1781,5.11,5.08,3.19,82.808572,0,0,0
"46417",0.51,"Premium","E","VS2",61.9,59,1781,5.11,5.06,3.15,81.44829,0,0,0
"46418",0.51,"Premium","E","VS2",62.5,59,1781,5.11,5.06,3.18,82.223988,0,0,0
"46419",0.51,"Ideal","E","VS2",62.2,57,1781,5.11,5.08,3.17,82.289396,0,0,0
"46420",0.51,"Ideal","E","VS2",61.8,57,1781,5.15,5.14,3.18,84.17778,0,0,0
"46421",0.51,"Good","E","VS2",56.6,59,1781,5.37,5.26,3.01,85.021062,0,0,0
"46422",0.51,"Very Good","F","VS2",60.5,63,1781,5.17,5.11,3.11,82.162157,0,0,0
"46423",0.51,"Premium","G","VS1",62.3,59,1781,5.12,5.06,3.17,82.125824,0,0,0
"46424",0.7,"Ideal","J","VS1",62.2,56,1782,5.67,5.71,3.54,114.609978,0,0,0
"46425",0.59,"Ideal","G","SI1",61.3,56,1782,5.38,5.42,3.31,96.518276,0,0,0
"46426",0.53,"Ideal","D","VS2",61.4,56,1783,5.21,5.18,3.19,86.091082,0,0,0
"46427",0.53,"Ideal","D","VS2",61,56,1783,5.29,5.26,3.22,89.597788,0,0,0
"46428",0.53,"Premium","D","VS2",62.4,59,1783,5.14,5.18,3.22,85.733144,0,0,0
"46429",0.53,"Ideal","D","VS2",60.9,57,1783,5.17,5.24,3.17,85.877836,0,0,0
"46430",0.59,"Ideal","D","SI1",61.4,55,1783,5.41,5.43,3.33,97.823079,0,0,0
"46431",0.71,"Good","E","SI2",57.5,58,1783,5.91,5.89,3.39,118.005561,0,0,0
"46432",0.5,"Very Good","G","VVS2",61.6,58,1784,5.07,5.09,3.13,80.773719,0,0,0
"46433",0.59,"Very Good","F","VS2",61.6,56,1784,5.39,5.41,3.33,97.102467,0,0,0
"46434",0.5,"Ideal","G","VVS2",62.7,54,1784,5.05,5.09,3.18,81.74031,0,0,0
"46435",0.52,"Ideal","G","VVS2",61.6,56,1784,5.15,5.18,3.18,84.83286,0,0,0
"46436",0.52,"Fair","F","VS1",57.2,59,1784,5.35,5.39,3.07,88.528055,0,0,0
"46437",0.56,"Ideal","E","SI1",62.8,58,1784,5.31,5.26,3.32,92.729592,0,0,0
"46438",1,"Fair","J","I1",65,59,1784,6.27,6.17,4.05,156.677895,0,0,0
"46439",0.57,"Very Good","E","VS2",61,57,1785,5.33,5.35,3.26,92.96053,0,0,0
"46440",0.56,"Very Good","E","SI1",58.5,59,1785,5.42,5.45,3.18,93.93402,0,0,0
"46441",0.58,"Very Good","D","SI1",60.2,58,1785,5.37,5.46,3.26,95.583852,0,0,0
"46442",0.72,"Premium","J","SI1",62,58,1785,5.74,5.77,3.57,118.237686,0,0,0
"46443",0.61,"Good","G","VS1",60.2,61,1785,5.47,5.52,3.3,99.64152,0,0,0
"46444",0.81,"Premium","I","SI2",61.5,60,1786,5.94,5.9,3.64,127.56744,0,0,0
"46445",0.55,"Premium","E","VS2",60.5,58,1786,5.26,5.32,3.2,89.54624,0,0,0
"46446",0.55,"Ideal","G","VS1",61.6,55,1786,5.29,5.32,3.27,92.026956,0,0,0
"46447",0.55,"Ideal","G","VS1",60.9,55,1786,5.29,5.32,3.23,90.901244,0,0,0
"46448",0.55,"Very Good","E","VS2",61.4,57,1786,5.27,5.29,3.24,90.325692,0,0,0
"46449",0.55,"Very Good","G","VS1",62,57,1786,5.25,5.3,3.27,90.98775,0,0,0
"46450",0.55,"Very Good","E","VS2",61.5,56,1786,5.25,5.28,3.24,89.8128,0,0,0
"46451",0.53,"Ideal","E","VS2",60.9,56,1786,5.27,5.28,3.21,89.320176,0,0,0
"46452",0.64,"Good","H","VS1",61.8,60.3,1786,5.47,5.53,3.4,102.84694,0,0,0
"46453",0.54,"Premium","H","VVS2",60.6,60,1786,5.31,5.29,3.21,90.168579,0,0,0
"46454",0.54,"Premium","F","VS2",59.4,57,1786,5.35,5.29,3.16,89.43274,0,0,0
"46455",0.54,"Premium","F","VS2",59.5,58,1786,5.36,5.29,3.17,89.883448,0,0,0
"46456",0.54,"Ideal","F","VS2",60.3,55,1786,5.32,5.26,3.19,89.266408,0,0,0
"46457",0.54,"Ideal","F","VS2",60.1,56,1786,5.31,5.28,3.18,89.157024,0,0,0
"46458",0.54,"Ideal","F","VS2",61.4,57,1786,5.25,5.2,3.21,87.633,0,0,0
"46459",0.54,"Ideal","F","VS2",62.2,57,1786,5.24,5.21,3.25,88.7263,0,0,0
"46460",0.54,"Premium","F","VS2",61.8,58,1786,5.29,5.22,3.25,89.74485,0,0,0
"46461",0.54,"Ideal","F","VS2",62.3,56,1786,5.2,5.17,3.23,86.83532,0,0,0
"46462",0.54,"Ideal","D","SI1",60.8,57,1786,5.31,5.25,3.21,89.486775,0,0,0
"46463",0.54,"Ideal","D","SI1",60.7,56,1786,5.3,5.27,3.21,89.65851,0,0,0
"46464",0.54,"Ideal","D","SI1",62.1,56,1786,5.25,5.21,3.25,88.895625,0,0,0
"46465",0.54,"Premium","D","SI1",60.4,60,1786,5.24,5.22,3.16,86.434848,0,0,0
"46466",0.54,"Premium","D","SI1",62.1,56,1786,5.25,5.22,3.25,89.06625,0,0,0
"46467",0.54,"Ideal","D","SI1",61.5,56,1786,5.25,5.23,3.22,88.41315,0,0,0
"46468",0.54,"Premium","D","SI1",62,55,1786,5.24,5.21,3.24,88.453296,0,0,0
"46469",0.54,"Premium","D","SI1",62.1,58,1786,5.23,5.21,3.24,88.284492,0,0,0
"46470",0.54,"Ideal","D","SI1",62.4,57,1786,5.23,5.19,3.25,88.217025,0,0,0
"46471",0.54,"Ideal","D","SI1",62.9,57,1786,5.22,5.17,3.27,88.248798,0,0,0
"46472",0.54,"Very Good","D","VS2",63.2,55,1786,5.21,5.17,3.28,88.349096,0,0,0
"46473",0.9,"Fair","I","I1",67.2,60,1786,5.96,5.88,3.98,139.478304,0,0,0
"46474",0.5,"Ideal","G","VVS2",61.4,56,1787,5.11,5.15,3.15,82.896975,0,0,0
"46475",0.51,"Ideal","D","VS2",62.7,55,1787,5.09,5.12,3.2,83.39456,0,0,0
"46476",0.51,"Very Good","D","VS2",60.5,60,1787,5.16,5.19,3.13,83.822652,0,0,0
"46477",0.51,"Very Good","D","VS2",61.1,59,1787,5.12,5.16,3.14,82.956288,0,0,0
"46478",0.51,"Ideal","D","VS2",61.8,55,1787,5.15,5.18,3.19,85.09963,0,0,0
"46479",0.51,"Ideal","D","VS2",61.8,55,1787,5.1,5.16,3.17,83.42172,0,0,0
"46480",0.51,"Ideal","D","VS2",61.9,56,1787,5.11,5.14,3.17,83.261318,0,0,0
"46481",0.51,"Ideal","D","VS2",62.3,55,1787,5.12,5.19,3.21,85.298688,0,0,0
"46482",0.51,"Ideal","D","VS2",62.3,57,1787,5.09,5.12,3.18,82.873344,0,0,0
"46483",0.3,"Premium","H","VS1",61.4,59,526,4.3,4.33,2.65,49.34035,0,0,0
"46484",0.3,"Very Good","G","VS2",62.2,60,526,4.24,4.25,2.64,47.5728,0,0,0
"46485",0.3,"Ideal","H","VS1",61.6,55,526,4.27,4.3,2.64,48.47304,0,0,0
"46486",0.3,"Premium","H","VS1",62.5,58,526,4.27,4.34,2.69,49.850542,0,0,0
"46487",0.3,"Premium","H","VS1",62.2,60,526,4.23,4.29,2.65,48.088755,0,0,0
"46488",0.3,"Premium","H","VS1",62.6,59,526,4.26,4.3,2.68,49.09224,0,0,0
"46489",0.3,"Premium","E","SI1",60,60,526,4.36,4.38,2.62,50.033616,0,0,0
"46490",0.3,"Ideal","H","VS1",62.2,57,526,4.28,4.3,2.67,49.13868,0,0,0
"46491",0.3,"Ideal","G","VS2",61.3,56,526,4.28,4.33,2.64,48.925536,0,0,0
"46492",0.3,"Very Good","E","SI1",60.6,56,526,4.35,4.37,2.64,50.18508,0,0,0
"46493",0.3,"Ideal","H","VS1",62.7,55,526,4.25,4.3,2.68,48.977,0,0,0
"46494",0.3,"Very Good","E","SI1",62.9,56,526,4.25,4.3,2.69,49.15975,0,0,0
"46495",0.3,"Good","G","VS2",63.1,57,526,4.24,4.28,2.69,48.815968,0,0,0
"46496",0.3,"Very Good","E","SI1",62.9,56,526,4.24,4.31,2.69,49.158136,0,0,0
"46497",0.3,"Very Good","E","SI1",62.7,60,526,4.24,4.28,2.67,48.453024,0,0,0
"46498",0.3,"Good","E","SI1",63.7,59,526,4.21,4.27,2.7,48.53709,0,0,0
"46499",0.3,"Ideal","G","VS2",61.3,56,526,4.28,4.3,2.63,48.40252,0,0,0
"46500",0.3,"Good","E","SI1",63.7,58,526,4.24,4.27,2.71,49.064008,0,0,0
"46501",0.3,"Premium","I","VVS2",61.7,58,526,4.28,4.37,2.67,49.938612,0,0,0
"46502",0.3,"Good","E","SI1",63.2,56,526,4.27,4.3,2.71,49.75831,0,0,0
"46503",0.3,"Very Good","I","VVS2",60.1,63,526,4.28,4.31,2.58,47.592744,0,0,0
"46504",0.3,"Very Good","E","SI1",62.9,57,526,4.25,4.3,2.69,49.15975,0,0,0
"46505",0.3,"Premium","E","SI1",61.3,60,526,4.24,4.28,2.61,47.364192,0,0,0
"46506",0.4,"Very Good","J","SI1",61.4,58,526,4.76,4.79,2.93,66.805172,0,0,0
"46507",0.3,"Premium","E","SI1",60.6,58,526,4.3,4.34,2.62,48.89444,0,0,0
"46508",0.3,"Very Good","E","SI1",62.1,60,526,4.27,4.29,2.66,48.726678,0,0,0
"46509",0.3,"Very Good","G","VS2",60.8,61,526,4.31,4.34,2.63,49.195202,0,0,0
"46510",0.3,"Very Good","E","SI1",61.9,58,526,4.27,4.33,2.66,49.181006,0,0,0
"46511",0.3,"Good","H","VS1",63.3,57,526,4.22,4.25,2.68,48.0658,0,0,0
"46512",0.51,"Premium","D","VS2",59.7,58,1787,5.18,5.24,3.11,84.415352,0,0,0
"46513",0.51,"Ideal","D","VS2",61.5,57,1787,5.11,5.14,3.15,82.73601,0,0,0
"46514",0.51,"Ideal","D","VS2",61.9,57,1787,5.09,5.15,3.17,83.096795,0,0,0
"46515",0.51,"Ideal","D","VS2",61.9,57,1787,5.11,5.13,3.17,83.099331,0,0,0
"46516",0.51,"Ideal","D","VS2",61.2,55,1787,5.16,5.18,3.16,84.463008,0,0,0
"46517",0.51,"Ideal","D","VS2",61.7,55,1787,5.11,5.14,3.16,82.998664,0,0,0
"46518",0.51,"Ideal","D","VS2",62.1,56,1787,5.11,5.16,3.19,84.112644,0,0,0
"46519",0.51,"Ideal","D","VS2",61.6,56,1787,5.15,5.17,3.18,84.66909,0,0,0
"46520",0.51,"Ideal","D","VS2",62.4,55,1787,5.11,5.14,3.2,84.04928,0,0,0
"46521",0.51,"Ideal","D","VS2",61.5,55,1787,5.13,5.18,3.17,84.237678,0,0,0
"46522",0.51,"Ideal","D","VS2",61.9,55,1787,5.11,5.13,3.17,83.099331,0,0,0
"46523",0.51,"Ideal","D","VS2",61.2,55,1787,5.13,5.17,3.15,83.544615,0,0,0
"46524",0.51,"Ideal","D","VS2",60.9,56,1787,5.16,5.19,3.15,84.35826,0,0,0
"46525",0.56,"Ideal","F","VS1",62.7,56,1787,5.25,5.3,3.31,92.10075,0,0,0
"46526",0.56,"Ideal","H","VVS1",62.3,55,1787,5.26,5.3,3.29,91.71862,0,0,0
"46527",0.97,"Fair","F","I1",68.5,54,1787,6.26,6.05,4.22,159.82406,0,0,0
"46528",0.7,"Very Good","J","SI2",61.7,59,1788,5.64,5.67,3.49,111.606012,0,0,0
"46529",0.72,"Very Good","J","SI2",60.1,58,1788,5.79,5.82,3.49,117.605322,0,0,0
"46530",0.71,"Good","I","SI1",62.6,63,1788,5.54,5.61,3.49,108.467106,0,0,0
"46531",0.57,"Fair","F","VS1",64.5,61,1788,5.23,5.19,3.36,91.202832,0,0,0
"46532",0.59,"Very Good","E","VS2",62.3,55,1789,5.39,5.43,3.37,98.632149,0,0,0
"46533",0.59,"Ideal","E","VS2",61.5,56,1789,5.38,5.42,3.32,96.809872,0,0,0
"46534",0.59,"Ideal","G","VS2",62.6,54,1789,5.38,5.32,3.35,95.88236,0,0,0
"46535",0.59,"Premium","G","VS2",61.1,57,1789,5.43,5.4,3.31,97.05582,0,0,0
"46536",0.59,"Premium","E","SI1",61.8,60,1789,5.39,5.33,3.31,95.091997,0,0,0
"46537",0.59,"Ideal","E","SI1",62.4,55,1789,5.39,5.34,3.35,96.42171,0,0,0
"46538",0.59,"Ideal","E","SI1",61.4,56,1789,5.39,5.36,3.3,95.33832,0,0,0
"46539",0.59,"Ideal","E","SI1",62,55,1789,5.4,5.37,3.34,96.85332,0,0,0
"46540",0.59,"Ideal","E","SI1",62.9,57,1789,5.36,5.33,3.36,95.991168,0,0,0
"46541",0.99,"Fair","J","I1",73.6,60,1789,6.01,5.8,4.35,151.6323,0,0,0
"46542",0.58,"Very Good","I","VVS1",63,57,1790,5.31,5.35,3.36,95.45256,0,0,0
"46543",0.7,"Ideal","J","VVS2",62.7,56,1790,5.67,5.71,3.57,115.581249,0,0,0
"46544",0.7,"Good","H","SI2",62.8,57,1790,5.58,5.66,3.53,111.487284,0,0,0
"46545",0.7,"Good","I","SI1",62.8,59,1790,5.59,5.65,3.53,111.489755,0,0,0
"46546",0.7,"Ideal","I","SI1",61.3,57,1790,5.72,5.75,3.52,115.7728,0,0,0
"46547",0.7,"Very Good","G","SI2",58.2,63,1790,5.82,5.79,3.38,113.898564,0,0,0
"46548",0.59,"Ideal","E","SI1",61.1,56,1790,5.38,5.44,3.31,96.874432,0,0,0
"46549",0.58,"Ideal","F","VS2",62.1,56,1790,5.37,5.33,3.32,95.025372,0,0,0
"46550",0.58,"Ideal","F","VS2",62.1,55,1790,5.37,5.33,3.32,95.025372,0,0,0
"46551",0.52,"Ideal","H","VS1",61.7,55,1790,5.21,5.17,3.2,86.19424,0,0,0
"46552",0.5,"Very Good","G","VVS2",63,58,1791,4.98,5.02,3.15,78.74874,0,0,0
"46553",0.53,"Ideal","G","VS1",61.5,57,1791,5.21,5.23,3.21,87.467043,0,0,0
"46554",0.56,"Ideal","E","VS1",62.3,57,1791,5.3,5.26,3.29,91.71862,0,0,0
"46555",0.56,"Ideal","E","VS1",60.8,55,1791,5.37,5.32,3.25,92.8473,0,0,0
"46556",0.48,"Ideal","G","IF",61.9,55,1791,5.03,5.08,3.13,79.979012,0,0,0
"46557",0.5,"Good","G","VVS2",64.1,56,1791,5.06,5.02,3.23,82.045876,0,0,0
"46558",0.5,"Fair","G","VVS2",62.9,67,1791,5.02,4.96,3.14,78.183488,0,0,0
"46559",0.56,"Ideal","E","VS2",61.5,57,1792,5.29,5.32,3.26,91.745528,0,0,0
"46560",0.5,"Ideal","D","VS1",61.9,54,1792,5.1,5.14,3.17,83.09838,0,0,0
"46561",0.5,"Fair","D","VVS1",65.9,64,1792,4.92,5.03,3.28,81.172128,0,0,0
"46562",0.55,"Premium","G","VS1",59.4,62,1792,5.36,5.32,3.17,90.393184,0,0,0
"46563",0.55,"Ideal","G","VS1",61.3,57,1792,5.28,5.25,3.23,89.5356,0,0,0
"46564",0.55,"Ideal","E","VS2",61.4,56,1792,5.32,5.26,3.25,90.9454,0,0,0
"46565",0.55,"Ideal","E","VS2",61.8,57,1792,5.34,5.27,3.28,92.305104,0,0,0
"46566",0.7,"Fair","F","SI2",64.8,57,1792,5.65,5.59,3.64,114.96394,0,0,0
"46567",0.77,"Premium","J","VS2",62.3,58,1792,5.86,5.8,3.63,123.37644,0,0,0
"46568",0.7,"Premium","F","SI2",61.2,59,1792,5.75,5.72,3.51,115.4439,0,0,0
"46569",0.7,"Very Good","F","SI2",63.2,59,1792,5.66,5.61,3.56,113.039256,0,0,0
"46570",0.7,"Good","F","SI2",64.1,58,1792,5.58,5.53,3.56,109.852344,0,0,0
"46571",0.52,"Ideal","E","VS1",62.6,57,1793,5.15,5.11,3.21,84.475965,0,0,0
"46572",0.52,"Ideal","E","VS1",62.5,56,1793,5.16,5.11,3.21,84.639996,0,0,0
"46573",0.59,"Ideal","E","SI1",60.7,56,1793,5.45,5.49,3.32,99.33606,0,0,0
